Time,Torque,RPM,Ia,Ib,Ic
5,0,1500,0,-0,0
5.001,-0.00170407248736397,1498.81584450332,0.111178084146901,-0.669296428152672,0.55811834400577
5.002,-0.0258851885758561,1497.62124042709,0.393649406447446,-1.26110657915106,0.867457172703612
5.003,-0.112388748504819,1496.37649644585,0.773941888464614,-1.73052897308313,0.956587084618512
5.004,-0.298085099029681,1495.00375918923,1.18777034396133,-2.05302762954874,0.865257285587415
5.005,-0.60277886989303,1493.39736106383,1.58259260636425,-2.22150400020183,0.638911393837582
5.006,-1.02352215884818,1491.44343202526,1.91871456407259,-2.24287159758899,0.32415703351639
5.007,-1.53525351808859,1489.04173909485,2.16925610781388,-2.13451720139199,-0.0347389064218926
5.008,-2.09569724819357,1486.12471103925,2.31929781985068,-1.92093842128612,-0.398359398564561
5.009,-2.65261608351751,1482.67051169388,2.36451109074883,-1.63074629605142,-0.733764794697411
5.01,-3.1517635704422,1478.70873236234,2.30952512851767,-1.29411641066648,-1.0154087178512
5.011,-3.54421028550359,1474.31870156181,2.16620572437535,-0.940679030726886,-1.22552669364847
5.012,-3.79210350470749,1469.62149499662,1.9519302481162,-0.597779614970263,-1.35415063314594
5.013,-3.87233194419228,1464.76742862263,1.68786778820067,-0.289029932399837,-1.39883785580083
5.014,-3.7779606334709,1459.92112892739,1.39723617508843,-0.0331044717038336,-1.36413170338459
5.015,-3.51762878135215,1455.24623832798,1.10351828936389,0.157202573989214,-1.26072086335311
5.016,-3.11333123922553,1450.89151089551,0.828669702708686,0.275586478914449,-1.10425618162313
5.017,-2.59711934283923,1446.9795879828,0.591415155090654,0.322405149910818,-0.913820305001471
5.018,-2.00726957453971,1443.59921890661,0.405784661682969,0.304328765439347,-0.710113427122317
5.019,-1.38440481411537,1440.8011946071,0.280058763655064,0.233434767358092,-0.513493531013156
5.02,-0.767945616402809,1438.59784926513,0.216266864562222,0.125799328400362,-0.342066192962585
5.021,-0.193148236231412,1436.96568273161,0.210317561442177,-0.000278956939353701,-0.210038604502824
5.022,0.311125884310273,1435.85046666924,0.252751744286681,-0.126223391542403,-0.126528352744278
5.023,0.723855789314497,1435.17410472155,0.330019799475517,-0.235064125018961,-0.0949556744565565
5.024,1.03253619118184,1434.84250014153,0.426113974690523,-0.313050117293354,-0.113063857397169
5.025,1.23314372691932,1434.75372183476,0.524349529141163,-0.350823716937784,-0.173525812203379
5.026,1.32948825954797,1434.80583485053,0.609087798541909,-0.344064270533166,-0.265023528008743
5.027,1.33206614199432,1434.90386257117,0.667225475490163,-0.293582577161781,-0.373642898328382
5.028,1.25654906315708,1434.9654679274,0.689325415729061,-0.204912819242409,-0.484412596486653
5.029,1.12205314453168,1434.92507439928,0.670321062584574,-0.0874933374518601,-0.582827725132714
5.03,0.949336942400572,1434.73628835071,0.609777200119237,0.046449969468065,-0.656227169587302
5.031,0.759071812184211,1434.3726245874,0.51172745882022,0.183199622007841,-0.694927080828061
5.032,0.570312260636348,1433.82666732613,0.384133154105374,0.308910214078173,-0.693043368183547
5.033,0.399267683936772,1433.10790880624,0.238022734210319,0.410937202131217,-0.648959936341536
5.034,0.25844252094304,1432.23958856469,0.0863823418848653,0.479035666286902,-0.565418008171767
5.035,0.156173253139418,1431.25490195248,-0.057119507761817,0.506339222592607,-0.44921971483079
5.036,0.096552563685744,1430.19295501546,-0.179475102353219,0.490036103700311,-0.310561001347092
5.037,0.079697799332773,1429.09481707891,-0.269635732638882,0.431672964933901,-0.162037232295019
5.038,0.102296022643178,1427.99996873223,-0.319643130250277,0.33704140736082,-0.0173982771105434
5.039,0.158343149902433,1426.94337032609,-0.325475372032377,0.215638539511895,0.109836832520482
5.04,0.239990023555074,1425.95329433689,-0.287507667753292,0.079738019830166,0.207769647923126
5.041,0.33841248060397,1425.04998317287,-0.210524286836157,-0.0568446971061958,0.267368983942353
5.042,0.444633406736354,1424.24511965506,-0.103266636874092,-0.180168144782952,0.283434781657044
5.043,0.550239956030886,1423.54203573511,0.0224429483098159,-0.277609991454993,0.255167043145177
5.044,0.64795625268869,1422.93653893708,0.152910585007069,-0.33918249363365,0.186271908626581
5.045,0.732049079703777,1422.41820644114,0.273981961828132,-0.358572941888607,0.0845909800604751
5.046,0.798559933482346,1421.97198301555,0.372500793589446,-0.333796336448524,-0.0387044571409219
5.047,0.845370516754515,1421.57991944771,0.437657162915074,-0.267393438245249,-0.170263724669825
5.048,0.872119782589218,1421.22290039326,0.462084400651172,-0.166159440299845,-0.295924960351327
5.049,0.879998827479578,1420.88223201036,0.442594681403955,-0.0404395112795561,-0.402155170124399
5.05,0.871455226865357,1420.54098762275,0.380485080284597,0.0969286965186509,-0.477413776803247
5.051,0.849840886877014,1420.18504122898,0.281391650290572,0.231912894688462,-0.513304544979034
5.052,0.819037318431118,1419.80375132991,0.154713956051813,0.350692291846833,-0.505406247898646
5.053,0.783089692126781,1419.39028887339,0.012672461007635,0.441033910602969,-0.453706371610604
5.054,0.745876487863152,1418.94163101334,-0.1309064662643,0.493507303472204,-0.362600837207904
5.055,0.710835510360828,1418.45826517572,-0.261960019486569,0.502422972970543,-0.240462953483974
5.056,0.680760091499982,1417.94366446194,-0.367582055687996,0.466405904769009,-0.0988238490810127
5.057,0.657672078025886,1417.40360514032,-0.437306891833478,0.388548880024332,0.0487580118091465
5.058,0.642771326514571,1416.84539991935,-0.464159940291921,0.27612853001388,0.188031410278041
5.059,0.636455432543205,1416.27711746051,-0.445371469648848,0.139907830943761,0.305463638705087
5.06,0.638398709477097,1415.70685022031,-0.382680081852342,-0.00691131396438387,0.389591395816726
5.061,0.647676240401573,1415.14208056439,-0.282190972844807,-0.149986336359399,0.432177309204207
5.062,0.662917219167462,1414.58918066558,-0.153797494795791,-0.275257031770731,0.429054526566521
5.063,0.682471683385398,1414.05306646339,-0.0102187300909981,-0.370352134817485,0.380570864908483
5.064,0.704575912665409,1413.53701125744,0.134254083575126,-0.425837317373018,0.291583233797893
5.065,0.727503929777152,1413.04261142212,0.265178070773546,-0.436176607443315,0.170998536669769
5.066,0.749695374620705,1412.56988605782,0.369403232017984,-0.400307289611412,0.0309040575934277
5.067,0.769853195355577,1412.1174846152,0.436394301423528,-0.321767471596675,-0.114626829826852
5.068,0.787007820591246,1411.68297182407,0.4592951999423,-0.208361383009703,-0.250933816932597
5.069,0.800547490713785,1411.26315754591,0.435627522180861,-0.0713949958744606,-0.3642325263064
5.07,0.810217041024418,1410.85444015545,0.367551970355957,0.0754415003689013,-0.442993470724858
5.071,0.816089509461021,1410.45313529088,0.261666216658391,0.217432133447645,-0.479098350106036
5.072,0.81851641004422,1410.05576674237,0.128359519033181,0.34029836629149,-0.468657885324671
5.073,0.818063346015252,1409.65930227561,-0.0192113069617647,0.43162106200499,-0.412409755043225
5.074,0.815437857345363,1409.26132371139,-0.16642260094082,0.482079880683436,-0.315657279742616
5.075,0.811416069207699,1408.86012704736,-0.298632344800648,0.486387351908422,-0.187755007107774
5.076,0.806773925716962,1408.45475433361,-0.40263334026443,0.443825214596632,-0.0411918743322023
5.077,0.802227673085624,1408.04496401951,-0.467967737722737,0.358329711391941,0.109638026330797
5.078,0.798386926007528,1407.63115031491,-0.487973127046984,0.238116627413608,0.249856499633376
5.079,0.795722239112138,1407.21422461482,-0.460456436852338,0.0948818399769877,0.365574596875351
5.08,0.794547731201426,1406.79547320369,-0.387927994738499,-0.0573452104036512,0.44527320514215
5.081,0.795018075612536,1406.37640537102,-0.277370938245036,-0.203583357528274,0.48095429577331
5.082,0.797138153548753,1405.95860490606,-0.139566719298766,-0.329381364915555,0.46894808421432
5.083,0.800782919293411,1405.54359593167,0.0119586522146055,-0.422253262546058,0.410294610331452
5.084,0.805724569427289,1405.13273145418,0.162265050557777,-0.472924894004834,0.310659843447057
5.085,0.811663938744887,1404.72711012691,0.296474679844259,-0.476267034499269,0.17979235465501
5.086,0.818263137379352,1404.32752381157,0.401248513194599,-0.431820857560156,0.0305723443655576
5.087,0.825176753518782,1403.93443580543,0.466115878771848,-0.343861625682003,-0.122254253089845
5.088,0.83207941978281,1403.54798726428,0.484524245033569,-0.220992295453476,-0.263531949580093
5.089,0.838688119527567,1403.16802752113,0.454503604326712,-0.0753056476420078,-0.379197956684705
5.09,0.844778233096011,1402.79416274852,0.378877946754959,0.0788031944227276,-0.457681141177687
5.091,0.850192939260432,1402.4258167557,0.265001321748645,0.226056822636519,-0.491058144385165
5.092,0.854846148024796,1402.06229762005,0.12404335042462,0.35180763253066,-0.47585098295528
5.093,0.858719612298039,1401.70286425491,-0.0301060067480043,0.443491923764777,-0.413385917016773
5.094,0.861855224091162,1401.34678781574,-0.182204619438717,0.49188149200268,-0.309676872563963
5.095,0.864343733963518,1400.99340392878,-0.317164206770542,0.492008078020022,-0.174843871249479
5.096,0.866311239586753,1400.64215297026,-0.421545248595857,0.443668300356837,-0.0221230517609796
5.097,0.86790477924637,1400.292606913,-0.484892708916114,0.351458107787563,0.13343460112855
5.098,0.869278255281877,1399.94448248662,-0.500780000878827,0.224332246096692,0.276447754782136
5.099,0.870579722749087,1399.59764148119,-0.467457219182454,0.074731168102358,0.392726051080096
5.1,0.871940834971452,1399.25207989892,-0.388038539506919,-0.082639375553328,0.470677915060247
5.101,0.873468965948078,1398.90790828477,-0.270209034312926,-0.23225633980295,0.502465374115875
5.102,0.875242254376742,1398.56532593082,-0.125478549140103,-0.359312482263561,0.484791031403664
5.103,0.87730755694211,1398.22459175686,0.0319449166290249,-0.451183252810594,0.419238336181569
5.104,0.879681076852655,1397.88599454823,0.186552082068636,-0.498682259894202,0.312130177825565
5.105,0.882351259704251,1397.54982492078,0.323062216269783,-0.496980531583093,0.17391831531331
5.106,0.885283429568429,1397.21635093159,0.427935045710291,-0.446097621632418,0.0181625759221276
5.107,0.888425575561531,1396.88579871646,0.490715131720806,-0.350914656968512,-0.139800474752294
5.108,0.891714690245524,1396.55833896358,0.505075201097824,-0.220706564641464,-0.28436863645636
5.109,0.895083099463837,1396.2340794765,0.469454284944723,-0.0682383026023596,-0.401215982342363
5.11,0.898464299316646,1395.91306357828,0.387226316447388,0.0914867729404727,-0.47871308938786
5.111,0.901797918964264,1395.59527369409,0.266381143187758,0.242703560303352,-0.50908470349111
5.112,0.905033546280396,1395.28063914183,0.118748142658659,0.370441409059985,-0.489189551718644
5.113,0.908133275913319,1394.96904696777,-0.0411619982665013,0.4620061144355,-0.420844116168998
5.114,0.911072956103768,1394.66035458752,-0.197583783687249,0.508240913098002,-0.310657129410753
5.115,0.913842213485665,1394.35440302045,-0.335051302003492,0.504441195705678,-0.169389893702186
5.116,0.916443418070696,1394.05102962321,-0.439927140910892,0.450831616197059,-0.0109044752861675
5.117,0.918889810021182,1393.75007941308,-0.501754622207888,0.352557348355297,0.149197273852591
5.118,0.921203044270819,1393.45141430228,-0.514299283863591,0.21918916539689,0.2951101184667
5.119,0.923410419283981,1393.15491981539,-0.476175951644363,0.0637900654048628,0.4123858862395
5.12,0.925542044708052,1392.86050911232,-0.390998455902441,-0.0983654121981836,0.489363868100625
5.121,0.92762817317936,1392.56812436968,-0.267036056559529,-0.251293529169667,0.518329585729196
5.122,0.929696878751828,1392.27773576875,-0.116409313294279,-0.379877530684082,0.496286843978361
5.123,0.931772213383377,1391.98933848821,0.0460963184926754,-0.471362221651762,0.425265903159086
5.124,0.933872918658534,1391.70294819961,0.204482968324477,-0.516619187742355,0.312136219417879
5.125,0.936011717026456,1391.41859561125,0.343116173887755,-0.511057203945789,0.167941030058034
5.126,0.93819515916988,1391.13632060606,0.448268799190829,-0.45508709659185,0.00681829740102158
5.127,0.940423964640897,1390.85616647701,0.50948057666581,-0.354094083982975,-0.155386492682834
5.128,0.942693763530801,1390.57817468848,0.520598633407947,-0.217919121709455,-0.302679511698491
5.129,0.944996128583597,1390.30238049457,0.480395526007329,-0.059899247075267,-0.420496278932062
5.13,0.947319779738265,1390.02880963492,0.392702763477569,0.104439431944772,-0.497142195422341
5.131,0.949651845700781,1389.75747621679,0.266045476203853,0.258907946854543,-0.524953423058396
5.132,0.951979078251341,1389.48838178654,0.112813096885929,0.388249782126575,-0.501062879012505
5.133,0.954288932596512,1389.22151550223,-0.0519532002975141,0.479648026160612,-0.427694825863098
5.134,0.956570448957209,1388.9568552463,-0.212037544099346,0.523995435790096,-0.31195789169075
5.135,0.95881489449509,1388.69436946718,-0.3516457651841,0.516801554894962,-0.165155789710861
5.136,0.961016148513547,1388.43401951094,-0.456963920889339,0.458646567624184,-0.00168264673484455
5.137,0.963170835816676,1388.17576219845,-0.517525112364985,0.355136097295728,0.162389015069257
5.138,0.9652782317412,1387.91955241783,-0.527249346237981,0.216360303484965,0.310889042753016
5.139,0.96733997670776,1387.6653455312,-0.485053162485532,0.0559095393826416,0.429143623102891
5.14,0.969359647656655,1387.41309943621,-0.394967972980591,-0.110457318450192,0.505425291430783
5.141,0.971342238347722,1387.16277617041,-0.265754383531819,-0.266361301132841,0.53211568466466
5.142,0.973293600521741,1386.91434299666,-0.110049449699206,-0.396416328804291,0.506465778503498
5.143,0.975219893958928,1386.6677729557,0.0568700536504911,-0.487747856357988,0.430877802707497
5.144,0.977127086356545,1386.42304491464,0.218587242080218,-0.531267275727912,0.312680033647695
5.145,0.979020534659066,1386.18014317511,0.359160342920794,-0.522575941586575,0.163415598665782
5.146,0.980904669003354,1385.93905672957,0.464694566658438,-0.462408942269431,-0.00228562438900659
5.147,0.982782789753971,1385.69977826986,0.52471561933587,-0.356573922642489,-0.168141696693381
5.148,0.984656978044713,1385.46230305684,0.533209085728572,-0.215389943849931,-0.317819141878641
5.149,0.986528111495666,1385.22662775601,0.489222571076992,-0.0526806487420724,-0.43654192233492
5.15,0.988395969839907,1384.99274933283,0.396970373396701,0.115579966755086,-0.512550340151787
5.151,0.990259410351807,1384.76066408412,0.265429361891394,0.27283644680404,-0.538265808695433
5.152,0.992116590315726,1384.53036686138,0.107464851397179,0.403581288531645,-0.511046139928824
5.153,0.993965213216892,1384.30185051974,-0.0614283489129049,0.494884464051583,-0.433456115138678
5.154,0.995802776640021,1384.07510560442,-0.224646451272155,0.537672171157725,-0.31302571988557
5.155,0.997626802671811,1383.85012026685,-0.366109499449092,0.527628348465212,-0.16151884901612
5.156,0.999435035512976,1383.62688038605,-0.471845854398043,0.465629414315996,0.00621644008204717
5.157,1.00122559555736,1383.40536985847,-0.531372192926128,0.357668503432139,0.173703689493989
5.158,1.00299708396411,1383.18557101139,-0.538732707552262,0.214275682085302,0.32445702546696
5.159,1.00474863633693,1382.96746509169,-0.493094511801488,0.0494902817826857,0.443604230018803
5.16,1.00647992820185,1382.75103278232,-0.398839777289434,-0.120514290901134,0.519354068190568
5.161,1.00819113830625,1382.53625470328,-0.265144586622457,-0.279018500488561,0.544163087111019
5.162,1.009882878183,1382.32311186041,-0.105085017104095,-0.410401420595737,0.515486437699832
5.163,1.01155609787706,1382.11158601488,0.0656424012601896,-0.501680427266299,0.43603802600611
5.164,1.0132119782346,1381.90165995527,0.230260583079994,-0.543794066606099,0.313533483526104
5.165,1.01485181979149,1381.69331766443,0.372561013566723,-0.532501334862016,0.159940321295293
5.166,1.01647693722037,1381.48654438232,0.478499957225797,-0.468808152676044,-0.00969180454975275
5.167,1.01808856667155,1381.28132657374,0.537584530244118,-0.358878206788607,-0.17870632345551
5.168,1.01968779137811,1381.07765181599,0.543911831594996,-0.213436018527027,-0.330475813067969
5.169,1.02127548878039,1380.87550862574,0.49675824423744,-0.0467200956170858,-0.450038148620354
5.17,1.02285230034558,1380.67488624619,0.400660119238082,0.124911591167311,-0.525571710405393
5.171,1.02441862336303,1380.47577441621,0.264977017026991,0.284587170813592,-0.549564187840584
5.172,1.02597462241234,1380.27816314128,0.102979592492069,0.416579837094908,-0.519559429586977
5.173,1.02752025700289,1380.08204248341,-0.0694489359375271,0.507857058454681,-0.438408122517154
5.174,1.02905532111402,1379.88740238362,-0.235370617069212,0.549367404738041,-0.313996787668829
5.175,1.03057949002531,1379.69423252596,-0.378457054264059,0.536937930575647,-0.158480876311588
5.176,1.03209236988232,1379.50252224796,-0.484596579433938,0.471693168644157,0.0129034107897809
5.177,1.03359354584346,1379.312260498,-0.543286097082265,0.359953713440387,0.183332383641879
5.178,1.03508262531581,1379.1234358365,-0.548670312788358,0.21262351277819,0.336046800010168
5.179,1.036559273628,1378.93603647503,-0.500125533390724,0.0441253038742298,0.456000229516494
5.18,1.0380232404228,1378.750050345,-0.402329868972733,-0.129011819473372,0.531341688446105
5.181,1.03947437598813,1378.56546518684,-0.264812101881742,-0.28977433507193,0.554586436953672
5.182,1.04091263762127,1378.3822686499,-0.101022761332355,-0.422336516687665,0.52335927802002
5.183,1.04233808686892,1378.20044839395,0.0729819900723991,-0.513618560287752,0.440636570215353
5.184,1.0437508790721,1378.01999218424,0.240114826398934,-0.554577187447275,0.314462361048341
5.185,1.0451512470418,1377.84088797357,0.383935644515889,-0.541101379688271,0.157165735172381
5.186,1.04653948089824,1377.66312396681,0.490268970528937,-0.474424541232573,-0.015844429296364
