Time,Torque,RPM,Ia,Ib,Ic
5,0,1500,0,-0,0
5.001,-0.00110597167535717,1498.76330980608,0.15535975462045,-0.626419508612814,0.471059753992363
5.002,-0.017333717716081,1497.51973703759,0.487473569693613,-1.17468787511604,0.687214305422431
5.003,-0.0784494900258412,1496.2415905986,0.919527016404853,-1.60688112747046,0.687354111065607
5.004,-0.222911758813401,1494.86804687223,1.3836231821836,-1.90382606647101,0.520202884287414
5.005,-0.492625065955375,1493.29924145327,1.82344674816341,-2.06173900615859,0.238292257995179
5.006,-0.922087676549906,1491.3977041757,2.19559866395783,-2.08863045786628,-0.10696820609155
5.007,-1.52120129782591,1489.00349731709,2.46987197924475,-2.00083743366751,-0.469034545577244
5.008,-2.25845949612219,1485.9662828705,2.62872878406902,-1.81993816560708,-0.808790618461943
5.009,-3.05422683140233,1482.18924861643,2.66622627294486,-1.57020620141391,-1.09602007153095
5.01,-3.79104248931504,1477.67147219652,2.58661678123051,-1.27665482045512,-1.30996196077539
5.011,-4.34077018767205,1472.53192018894,2.40278841068303,-0.963604667335957,-1.43918374334707
5.012,-4.60047848266089,1467.00240705889,2.13461260087664,-0.653607408601295,-1.48100519227534
5.013,-4.52408763808219,1461.38731070292,1.80715744435314,-0.366527893092917,-1.44062955126023
5.014,-4.13746875884519,1456.00035147526,1.4486746590339,-0.118657186673832,-1.33001747236007
5.015,-3.53059521825948,1451.09794259063,1.08831945997279,0.0781293973489138,-1.16644885732171
5.016,-2.82894352974942,1446.83061492816,0.753699792989096,0.217021919250251,-0.970721712239347
5.017,-2.1540956221632,1443.2279619574,0.468497816440604,0.296541840227333,-0.765039656667937
5.018,-1.58749251280301,1440.22075212095,0.250474384010741,0.320303373194491,-0.570777757205231
5.019,-1.15016616961036,1437.69069064381,0.110117377565441,0.296285260183022,-0.406402637748463
5.02,-0.805457791749928,1435.52859045206,0.0500609735271777,0.235745504269787,-0.285806477796965
5.021,-0.483239615211284,1433.67904443718,0.0652641005348321,0.151949770573603,-0.217213871108435
5.022,-0.116066254205799,1432.15519451649,0.14385706259872,0.058847165420239,-0.202704228018959
5.023,0.326891901789164,1431.01892647341,0.268551290575102,-0.0302274104809154,-0.238323880094187
5.024,0.821455025068154,1430.33536504912,0.418509839464525,-0.103758607227378,-0.314751232237148
5.025,1.29293824398348,1430.12069290253,0.571542009730294,-0.15306204165763,-0.418479968072663
5.026,1.64213051934814,1430.3051670264,0.706407987146734,-0.172963119745752,-0.533444867400982
5.027,1.78306618041897,1430.72766754942,0.804949506725735,-0.162027295154,-0.642922211571735
5.028,1.67821166278745,1431.16622818142,0.853766901451065,-0.122324914036574,-0.73144198741449
5.029,1.35729933308506,1431.39513083713,0.845265341768125,-0.0588405153229166,-0.786424826445209
5.03,0.91189160444101,1431.24848134868,0.778047670061617,0.0212899081786796,-0.799337578240297
5.031,0.466889001517833,1430.66691777015,0.656751504509508,0.109558360320525,-0.766309864830033
5.032,0.139193998002955,1429.70979594971,0.491452597607058,0.196829662248688,-0.688282259855746
5.033,-0.0010518391769908,1428.52789795869,0.296697669530751,0.274095472996853,-0.570793142527603
5.034,0.0479140340843424,1427.30651977233,0.0901661316400985,0.333290546248652,-0.423456677888751
5.035,0.222984418605422,1426.19986746403,-0.109029544449355,0.368140678011092,-0.259111133561738
5.036,0.423204900069703,1425.28073128096,-0.282296399158454,0.374904999171037,-0.0926086000125829
5.037,0.54989796981221,1424.52338557309,-0.413534520066818,0.352834797265454,0.0606997228013641
5.038,0.544722822515675,1423.82501502569,-0.490841325677156,0.304234955268868,0.186606370408288
5.039,0.411402586701019,1423.05647599842,-0.507709361502648,0.234140432003735,0.273568929498913
5.04,0.21302979277644,1422.12223034541,-0.463611614512715,0.149722424765467,0.313889189747248
5.041,0.0461240712513984,1421.00594377388,-0.363994085707873,0.0595550006170062,0.304439085090867
5.042,0.0015368411602041,1419.78386738868,-0.219748054424256,-0.0271865706664661,0.246934625090722
5.043,0.127382272545983,1418.60064224225,-0.0462149639359475,-0.101589032817933,0.147803996753881
5.044,0.408344319553866,1417.61674017042,0.138251116374398,-0.155919317237608,0.0176682008632107
5.045,0.769319287962342,1416.94770083943,0.314106985169696,-0.184519392740167,-0.129587592429529
5.046,1.10201861832586,1416.61847533211,0.462672084749878,-0.184517542530544,-0.278154542219334
5.047,1.30450760082003,1416.55048327049,0.568140018014479,-0.156182703342246,-0.411957314672233
5.048,1.31883563779315,1416.58669934764,0.619243973616206,-0.102834242037986,-0.51640973157822
5.049,1.15257323047996,1416.54579220313,0.610345700232223,-0.0303581520157419,-0.579987548216481
5.05,0.875990860788288,1416.28531291897,0.54186793839336,0.0535157833975495,-0.59538372179091
5.051,0.595758007011451,1415.75034101457,0.420127400462932,0.140014662839231,-0.560142063302163
5.052,0.415046757687367,1414.98936508188,0.256678606489803,0.220117574934354,-0.476796181424156
5.053,0.395234431822239,1414.13160029795,0.0672481313244126,0.28534793522754,-0.352596066551953
5.054,0.533788315563725,1413.33464747886,-0.129708572617371,0.328583536534036,-0.198874963916666
5.055,0.766611665904236,1412.72262422672,-0.314784212969106,0.344839930560138,-0.0300557175910325
5.056,0.993726223628105,1412.33833134758,-0.469598802541547,0.33189509587961,0.137703706661937
5.057,1.11836617060334,1412.12748175699,-0.578740107494179,0.290595753976527,0.288144353517652
5.058,1.08460410976828,1411.96075256416,-0.63137902827909,0.224755046242928,0.406623982036161
5.059,0.899225164106677,1411.68505800528,-0.622335572088892,0.140677997993877,0.481657574095015
5.06,0.629478484600582,1411.18431535314,-0.552508635337263,0.0464508443858649,0.506057790951398
5.061,0.377484186075773,1410.42628935903,-0.428712539869758,-0.0488590674982957,0.477571607368054
5.062,0.241070808318003,1409.47737080202,-0.263016092738552,-0.136014898834406,0.399030991572958
5.063,0.276116577096376,1408.47945752449,-0.071654768598882,-0.206432018810765,0.278086787409647
5.064,0.474875143660153,1407.59769753813,0.126452379476155,-0.253019319152392,0.126566939676237
5.065,0.768528562943755,1406.95901011535,0.311530425359654,-0.270982939081537,-0.0405474862781169
5.066,1.05289894018322,1406.60474381561,0.464977499234341,-0.258450081339138,-0.206527417895203
5.067,1.22752107514822,1406.47538749491,0.571341621887288,-0.216748270934963,-0.354593350952325
5.068,1.23333041725775,1406.43311565466,0.61994879025394,-0.150251044520845,-0.469697745733094
5.069,1.07474764767303,1406.31368640279,0.605952297869783,-0.0658339083336462,-0.540118389536137
5.07,0.817743876377162,1405.98809398882,0.530717174851896,0.0279110248363062,-0.558628199688202
5.071,0.56452675173916,1405.41059817255,0.401590301930885,0.121540389812709,-0.523130691743594
5.072,0.41446412446115,1404.63487311324,0.231165082909864,0.205614125521379,-0.436779208431243
5.073,0.426224765115511,1403.7922049494,0.0361261462219642,0.271530733980327,-0.307656880202291
5.074,0.59563752348874,1403.04022324035,-0.164282483231007,0.312353704137566,-0.148071220906558
5.075,0.857635391262077,1402.50188157724,-0.350109816073203,0.323579689717458,0.026530126355745
5.076,1.11138352816495,1402.21799142382,-0.502729320999859,0.303716955125856,0.199012365874003
5.077,1.25893692903254,1402.13132364127,-0.606802331010327,0.254518932233701,0.352283398776626
5.078,1.24275698773069,1402.10826324085,-0.651883851962272,0.180789328635039,0.471094523327233
5.079,1.06786473533302,1401.98977288008,-0.633445700525472,0.0898039625344365,0.543641737991036
5.08,0.800147736327261,1401.65226828712,-0.553232867027148,-0.0095031854851589,0.562736052512307
5.081,0.541357739500273,1401.05514498991,-0.41900379262731,-0.107429318548264,0.526433111175573
5.082,0.390307963468958,1400.25671247009,-0.243763425875127,-0.194376484910424,0.438139910785551
5.083,0.405168299658103,1399.39238558843,-0.0445755041149374,-0.261699624819714,0.306275128934652
5.084,0.581329016149452,1398.62348439021,0.15900045940446,-0.302537791575789,0.143537332171329
5.085,0.853227607566626,1398.07622290447,0.346789069709641,-0.312577986219749,-0.034211083489892
5.086,1.11931393034861,1397.79410847178,0.500051810081747,-0.290619646547809,-0.209432163533939
5.087,1.28059509450455,1397.72176897389,0.603463371432875,-0.238784628745784,-0.36467874268709
5.088,1.27816808496296,1397.72628305056,0.646719598249052,-0.162289654826689,-0.484429943422363
5.089,1.11554597293298,1397.64791140071,0.625549771813782,-0.068828131264035,-0.556721640549747
5.09,0.857255063891742,1397.36096915448,0.542048114898736,0.0322874127218567,-0.574335527620593
5.091,0.604142807802949,1396.82164717148,0.404376744700732,0.13105599991866,-0.535432744619392
5.092,0.454788337641343,1396.08449987708,0.22595365906942,0.217694144949581,-0.443647804019001
5.093,0.467827957539986,1395.28130990886,0.0242192210635666,0.283501687657618,-0.307720908721185
5.094,0.639649792378214,1394.57049081699,-0.18096623822516,0.321694125785717,-0.140727887560557
5.095,0.905911894277014,1394.07644116033,-0.369230291598433,0.328152418195122,0.041077873403311
5.096,1.16616760320274,1393.84198864194,-0.521755932905081,0.301962309615493,0.219793623289588
5.097,1.32215293123688,1393.81196880458,-0.623260196359371,0.245592511160114,0.377667685199258
5.098,1.31522085995428,1393.85413395021,-0.66359371357081,0.164632264848662,0.498961448722148
5.099,1.14874503936265,1393.80945624959,-0.638735523193352,0.067137665634293,0.571597857559059
5.1,0.886924473041348,1393.55271569187,-0.551099263153884,-0.0372598216819307,0.588359084835815
5.101,0.630339474935903,1393.04026394398,-0.409204606591318,-0.138313697837248,0.547518304428565
5.102,0.477551188577868,1392.32667110274,-0.22683029171628,-0.226090659282834,0.452920950999114
5.103,0.487484985518215,1391.54387016057,-0.0217460336863608,-0.291848750816044,0.313594784502404
