Time,Torque,RPM,Ia,Ib,Ic
5,0,1500,0,-0,0
5.001,-0.00203251768951568,1498.76237730703,0.109277483189851,-0.659802792564513,0.550525309374662
5.002,-0.0311375948405936,1497.51215080187,0.379993585426987,-1.22710580477528,0.847112219348296
5.003,-0.133776639540667,1496.20211010963,0.73575318823703,-1.66553365987541,0.929780471638383
5.004,-0.35060453961551,1494.74163006248,1.11476922410003,-1.95955166930059,0.844782445200564
5.005,-0.700811745713844,1493.0107193323,1.47010801611806,-2.10945844187677,0.639350425758706
5.006,-1.17705873850584,1490.88365633346,1.76873359028091,-2.1268299909204,0.358096400639491
5.007,-1.74763656671207,1488.25374864292,1.98987232758229,-2.03065437155838,0.0407820439760914
5.008,-2.36301392103781,1485.05371785205,2.12310646317277,-1.84424758931946,-0.278858873853313
5.009,-2.96445272570105,1481.26867279776,2.16649306255615,-1.5929218056996,-0.573571256856549
5.01,-3.49286725043299,1476.94061095539,2.12488569429321,-1.30228065853073,-0.822605035762482
5.011,-3.89658012845919,1472.16490146534,2.00851262665085,-0.996955242030426,-1.01155738462043
5.012,-4.13710271693732,1467.08026114757,1.831757065184,-0.699583572793829,-1.13217349239017
5.013,-4.19252397807548,1461.85434548274,1.61201706330604,-0.429881305686896,-1.18213575761914
5.014,-4.05849801409378,1456.66727192064,1.36851292391649,-0.203738880823466,-1.16477404309303
5.015,-3.74713738268823,1451.69524075252,1.1209580174811,-0.0323814497381782,-1.08857656774292
5.016,-3.28432130654895,1447.09601845232,0.888095742988958,0.0782908060695315,-0.966386549058489
5.017,-2.70601049289221,1442.99751368926,0.686199729748045,0.128029049032683,-0.814228778780728
5.018,-2.05414068111894,1439.49011420611,0.527704703935511,0.122096447682209,-0.64980115161772
5.019,-1.37257668242906,1436.62294638389,0.420160001143898,0.0705988699839793,-0.490758871127877
5.02,-0.70348323440335,1434.40381869618,0.365670345089312,-0.0126845547312275,-0.352985790358084
5.021,-0.084339575735355,1432.80233317696,0.360918558783995,-0.111848205094215,-0.24907035368978
5.022,0.454287514191751,1431.75548817109,0.397772419681453,-0.210593467947514,-0.187178951733939
5.023,0.89018243863747,1431.17502896159,0.464386765641259,-0.293930517162058,-0.170456248479201
