time,Ia,Ib,Ic,label
0.0,0.13559557419433108,-1.2045989858814528,0.9300977400668191,StatorShort
0.001,0.4060637198922936,-1.1711828564507576,0.6816800554656165,StatorShort
0.002,0.6558984555513594,-1.1549537995435015,0.5907430857150529,StatorShort
0.003,0.8307871037956615,-0.9769248786936686,0.19303153309507237,StatorShort
0.004,0.9789312438823554,-0.9538398784783964,0.163739371577393,StatorShort
0.005,0.878564011883158,-0.8183438215528498,0.21320238249781664,StatorShort
0.006,0.9880975089007074,-0.8491313329708698,0.20635513361739619,StatorShort
0.007,1.1429102998326757,-0.9541626726805827,0.08326104331241163,StatorShort
0.008,1.4650004115035198,-1.0370976162001595,0.05240549897563136,StatorShort
0.009,1.6600119032264882,-0.9723671772719852,-0.2612930914800461,StatorShort
0.01,1.9622638714393184,-0.634739807588428,-0.4973889918064509,StatorShort
0.011,1.7038182100956378,-0.2967967739485183,-0.7185551964752982,StatorShort
0.012,1.4843694580623683,-0.09316704036526371,-0.931357148698937,StatorShort
0.013,1.1110110820946817,0.04803452846066478,-0.8007579889680686,StatorShort
0.014,1.0190879662441652,0.30419726052329527,-0.8232671160089214,StatorShort
0.015,0.8278948384150221,0.22227559303666272,-0.7922872984804609,StatorShort
0.016,0.8637510413489514,0.2765574398733157,-0.6971929436937404,StatorShort
0.017,0.9819595977713454,0.5241156651124484,-0.8789098218907605,StatorShort
0.018,0.7896658076955018,0.5881574247181067,-0.9446818535531232,StatorShort
0.019,0.5976683099545501,0.9651204889160168,-1.0282568980839057,StatorShort
0.02,0.027265630494256975,1.1731353193708298,-0.9662720242672015,StatorShort
0.021,-0.34325209009442814,1.3175579992151913,-0.830452966941216,StatorShort
0.022,-0.8291482128263776,1.2953731208297092,-0.45149135713703514,StatorShort
0.023,-0.8874348289375702,1.0222980697056723,-0.4079137223267504,StatorShort
0.024,-0.838987973650896,0.9267838639343027,-0.07707222698480401,StatorShort
0.025,-0.8978381586631914,0.8364718386689052,-0.13660767646898403,StatorShort
0.026,-0.8437537234523675,0.8878111671053861,-0.15498347442826746,StatorShort
0.027,-1.0436260438753142,0.9829128745443311,-0.07266598140717741,StatorShort
0.028,-1.2693811121951348,1.093976264091962,-0.06616820819494015,StatorShort
0.029,-1.6816274388906698,0.8738897277894281,0.29126801601559443,StatorShort
0.03,-1.809151725506825,0.7249144550194849,0.6415443074810967,StatorShort
0.031,-1.5968396108295897,0.2978483900865862,0.7470553338412828,StatorShort
0.032,-1.4389680410108465,0.009364063268370873,0.7543862627224572,StatorShort
0.033,-1.0756855863017036,-0.2147015936454859,0.808756080038311,StatorShort
0.034,-0.9525941948013182,0.011104655039781836,0.6157470871625419,StatorShort
0.035,-0.7564861276256891,-0.21727324814589027,0.6343542048447376,StatorShort
0.036,-0.8502674326293183,-0.17982705524806436,0.6987818638814648,StatorShort
0.037,-0.8111214790977244,-0.36259031621132765,0.8467604228269191,StatorShort
0.038,-0.7845927036796366,-0.5858084533234181,0.9651233619000725,StatorShort
0.039,-0.29300708937373793,-1.0094402857025013,1.01797879952713,StatorShort
0.04,0.05150107308952845,-1.1212321471340974,0.8652343586200533,StatorShort
0.041,0.4087727595864414,-1.2736931315257225,0.7496042356631675,StatorShort
0.042,0.6529762178984417,-1.1377909014183354,0.4897754091801538,StatorShort
