time,Ia,Ib,Ic,label
0.0,-0.11262083258547267,-1.0102738108548606,1.0259292006807677,BrokenRotorBar
0.001,0.3294805561701044,-1.046691293560896,0.8232799533202372,BrokenRotorBar
0.002,0.5220137803366935,-1.218918955613534,0.6240100196427152,BrokenRotorBar
0.003,0.8218366386934557,-1.0822891909654617,0.5238967501118612,BrokenRotorBar
0.004,0.9197955240908489,-1.070821227418461,0.4410509582015849,BrokenRotorBar
0.005,1.2141436792051328,-0.973036229957288,0.09036505881296142,BrokenRotorBar
0.006,1.3327286167338626,-0.8166659317520536,-0.05837734619010815,BrokenRotorBar
0.007,1.265028555848126,-0.608907946495774,-0.27330053266337695,BrokenRotorBar
0.008,1.2840848669442098,-0.5160350914581356,-0.4640795471531343,BrokenRotorBar
0.009,1.3165288598721945,-0.44019655927270984,-0.5637169825000128,BrokenRotorBar
0.01,1.1808824402884996,-0.27548850454087126,-0.627926248705972,BrokenRotorBar
0.011,1.067536528032017,-0.07112994591782004,-0.7315120143902741,BrokenRotorBar
0.012,0.9970580320676505,0.03581698353033365,-0.8712686476842992,BrokenRotorBar
0.013,0.8178535643584779,0.08415366027427665,-0.7653400410974558,BrokenRotorBar
0.014,0.6679498604826763,0.24193998091566882,-0.7824034126855411,BrokenRotorBar
0.015,0.5319702216581296,0.31443108243025497,-0.9377552321901446,BrokenRotorBar
0.016,0.3637786901449991,0.47175531408975246,-0.8591767913809313,BrokenRotorBar
0.017,0.23944727126246979,0.41590707525874065,-0.7878673445623205,BrokenRotorBar
0.018,0.12509983944509995,0.46959640481333154,-0.7381754773107587,BrokenRotorBar
0.019,0.16350001801748681,0.5175847655192543,-0.6213611787623738,BrokenRotorBar
0.02,0.06947323847215808,0.517405980520613,-0.6670855638446014,BrokenRotorBar
0.021,-0.12984642229571425,0.6499987115101558,-0.5866930062194193,BrokenRotorBar
0.022,-0.15775440112525546,0.636721893970891,-0.5394297252039826,BrokenRotorBar
0.023,-0.42225295363070275,0.70457775245545,-0.5365792548692208,BrokenRotorBar
0.024,-0.41781772403325784,0.7127230459038485,-0.43171588295407526,BrokenRotorBar
0.025,-0.5327416845202723,0.7739255981336576,-0.29753861094774803,BrokenRotorBar
0.026,-0.6989677517596731,0.718790667954625,-0.29172777077699086,BrokenRotorBar
0.027,-0.8379682659433846,0.8143821722603317,-0.20183232577434307,BrokenRotorBar
0.028,-0.9088340046110595,0.7648211293309652,0.01629342909246475,BrokenRotorBar
0.029,-1.1240837398549868,0.7600582160713332,0.14595720193831477,BrokenRotorBar
0.03,-1.1598910513981475,0.7091960941482814,0.2887762862113441,BrokenRotorBar
0.031,-1.2318033956166141,0.632719241195282,0.4246985575250091,BrokenRotorBar
0.032,-1.3429191434744516,0.5014719606406592,0.5827035124687185,BrokenRotorBar
0.033,-1.239271358705131,0.3260599243602115,0.7620036135732492,BrokenRotorBar
0.034,-1.3255830477306034,0.03051680400832718,0.9194809423091715,BrokenRotorBar
0.035,-1.0518967915642632,-0.1676380530933642,1.118150978280531,BrokenRotorBar
0.036,-0.9067497358420036,-0.4024448954076016,1.1048430792898556,BrokenRotorBar
0.037,-0.7480286875845239,-0.5626659748819556,1.1288226348623716,BrokenRotorBar
0.038,-0.6554211007340707,-0.6756586308001592,1.1898970166036695,BrokenRotorBar
0.039,-0.32151938803201224,-0.8753725072900459,1.1182718940776977,BrokenRotorBar
0.04,0.09315749797712156,-1.0903485783113156,0.9999351224631576,BrokenRotorBar
0.041,0.23532819828838444,-1.0842764439562067,0.9454609412955713,BrokenRotorBar
0.042,0.46111090225922624,-1.0387349333642495,0.7070345097649103,BrokenRotorBar
0.043,0.8026807444422066,-1.214656570468195,0.5684002451256714,BrokenRotorBar
0.044,1.0024210383148267,-0.9777582217787804,0.3992931023277366,BrokenRotorBar
0.045,1.1941399580932153,-0.9835943246887996,0.07463349329156668,BrokenRotorBar
0.046,1.2159366714953934,-0.85311584707143,-0.05488370764711467,BrokenRotorBar
