time,Ia,Ib,Ic,label
0.0,0.057148089293957295,-1.052572153984909,1.0020862347402517,BrokenRotorBar
0.001,0.3589195194110372,-1.1031296377571576,0.8730469520080347,BrokenRotorBar
0.002,0.6176623202653962,-1.097953323327138,0.6584240565914811,BrokenRotorBar
0.003,0.8476448609552447,-1.1024446906118026,0.593020655673922,BrokenRotorBar
0.004,1.0614424547554095,-1.0368816945830734,0.4420371461754975,BrokenRotorBar
0.005,1.0280734187210225,-0.9388151418088917,0.13988996455136712,BrokenRotorBar
0.006,1.2696280881038446,-0.8094466477779133,-0.05589149350077732,BrokenRotorBar
0.007,1.3165916535419993,-0.7713647101018565,-0.23095884498236186,BrokenRotorBar
0.008,1.324501282211517,-0.4710032589036429,-0.3969338116606065,BrokenRotorBar
0.009,1.2105075722369567,-0.41640210631002306,-0.5916129653130402,BrokenRotorBar
0.01,1.1931703894268217,-0.23595752951998128,-0.657657709533668,BrokenRotorBar
0.011,1.0498208828983864,-0.07808860656233986,-0.7404551721582963,BrokenRotorBar
0.012,0.965497126715391,0.0890472775723183,-0.7983973095865592,BrokenRotorBar
0.013,0.8922352861415216,0.2338722985426168,-0.8393970419238436,BrokenRotorBar
0.014,0.7386925645829031,0.20313261709593683,-0.8993702096064852,BrokenRotorBar
0.015,0.5640616726147891,0.3673821957325197,-0.8552112586920672,BrokenRotorBar
0.016,0.4393852380681729,0.4545926645156543,-0.7707395359906573,BrokenRotorBar
0.017,0.25907795269766687,0.45125888413100557,-0.7648847693561871,BrokenRotorBar
0.018,0.2581534801901977,0.5021841621213523,-0.7132323307483267,BrokenRotorBar
0.019,0.06492513925888767,0.5120408138165357,-0.6720911970820528,BrokenRotorBar
0.02,-0.07147339524215514,0.6310250726231905,-0.7188361990001957,BrokenRotorBar
0.021,-0.029594027750918392,0.5994193684051152,-0.5979356548483375,BrokenRotorBar
0.022,-0.22515827437977953,0.572746002739136,-0.44998821394645383,BrokenRotorBar
0.023,-0.3309194033692727,0.728331377819332,-0.49256137620444623,BrokenRotorBar
0.024,-0.42410459624360225,0.6942852810198687,-0.48886171405281414,BrokenRotorBar
0.025,-0.5819777881152457,0.7676849421370517,-0.3638225050618444,BrokenRotorBar
0.026,-0.7017177829084894,0.7227083863710346,-0.36742978660544934,BrokenRotorBar
0.027,-0.9120593763196956,0.8363995709983892,-0.17945418374585703,BrokenRotorBar
0.028,-0.9142023209482676,0.7776165591939969,0.02139689761720312,BrokenRotorBar
0.029,-1.0262143495103981,0.7135057697842861,0.019194720891600264,BrokenRotorBar
0.03,-1.1748489651099259,0.7185865713049725,0.27480890740345626,BrokenRotorBar
0.031,-1.2260264888723493,0.5268314829925888,0.4919315001167811,BrokenRotorBar
0.032,-1.360287035062393,0.40920539366888253,0.609833816059793,BrokenRotorBar
0.033,-1.3009697349512488,0.337942185379382,0.7656981691934717,BrokenRotorBar
0.034,-1.2833977862832961,0.10337952524104375,0.9976472015542848,BrokenRotorBar
0.035,-1.104349196799906,-0.15600574865728,1.0696154875269552,BrokenRotorBar
0.036,-0.9657116033932424,-0.33668107104583145,1.1380389075398512,BrokenRotorBar
0.037,-0.7525802690552542,-0.4618174864022442,1.2091948712490168,BrokenRotorBar
0.038,-0.5983282605159487,-0.7205820631815195,1.1973285497504198,BrokenRotorBar
0.039,-0.23434518694028494,-0.8896490784009753,1.0616858995090699,BrokenRotorBar
0.04,0.03387889376265976,-1.0185879599841066,1.035457077552904,BrokenRotorBar
0.041,0.3063093840678396,-1.0928877070983511,0.8749983211835837,BrokenRotorBar
0.042,0.44995419405416837,-1.1020285529970661,0.705511529556142,BrokenRotorBar
0.043,0.828893734414908,-1.0930992189732212,0.5951750810923563,BrokenRotorBar
0.044,0.9341335086230601,-1.1190950030790248,0.37340489991075637,BrokenRotorBar
0.045,1.099086206900319,-0.9842276485430248,0.19310410737371506,BrokenRotorBar
0.046,1.3634485660761886,-0.9528340773683432,-0.004228114573656537,BrokenRotorBar
0.047,1.281250735347036,-0.6975261981630831,-0.19208811276193016,BrokenRotorBar
0.048,1.208404726132117,-0.6311565863946882,-0.45357540349540726,BrokenRotorBar
0.049,1.2570211729556118,-0.3239701028982255,-0.554136146100865,BrokenRotorBar
0.05,1.2116203500147606,-0.3443957697283333,-0.7299300548419342,BrokenRotorBar
0.051,1.1225904381612242,-0.07895185706558541,-0.8481995443706802,BrokenRotorBar
0.052,0.9939966747522261,0.0055971803216429555,-0.6991669663280762,BrokenRotorBar
0.053,0.849858176477052,0.18258627121747087,-0.7898808119588182,BrokenRotorBar
0.054,0.7526598980297716,0.24863995504336373,-0.881931274102846,BrokenRotorBar
0.055,0.5867543320862817,0.4040573736966969,-0.8423942055336,BrokenRotorBar
0.056,0.39161664622814335,0.42609614116864547,-0.7370168698239318,BrokenRotorBar
0.057,0.2564087283182965,0.46012882047959547,-0.7083068808719142,BrokenRotorBar
0.058,0.1711348649692288,0.4716330711522795,-0.7628696178410616,BrokenRotorBar
0.059,0.14004655049628345,0.5601241675246459,-0.7223687777730617,BrokenRotorBar
0.06,0.06328404397579224,0.6007607710790762,-0.6514485493847769,BrokenRotorBar
0.061,-0.04811461056179839,0.6643901055626927,-0.5396703409398963,BrokenRotorBar
0.062,-0.1938252646421891,0.669692520946849,-0.5515747073731,BrokenRotorBar
0.063,-0.2783648377469406,0.633491056955394,-0.5208765657839072,BrokenRotorBar
0.064,-0.43591453382758394,0.7091636609798083,-0.3766927369793359,BrokenRotorBar
0.065,-0.5491814044114405,0.7041584760409716,-0.2936011672302477,BrokenRotorBar
0.066,-0.7183059250758438,0.7510275032810474,-0.35165418374687535,BrokenRotorBar
0.067,-0.9072942982890222,0.7426142452317144,-0.0982148273849479,BrokenRotorBar
0.068,-1.0131587544572274,0.7759145685300685,0.04930400129584665,BrokenRotorBar
0.069,-1.0910438016461868,0.8361127391709583,0.14456088080143803,BrokenRotorBar
0.07,-1.2782636150581075,0.7582862610689853,0.38250417725949915,BrokenRotorBar
