time,Ia,Ib,Ic,label
0.0,0.004356192540931283,-0.889676466067343,0.9260460631800574,Healthy
0.001,0.1807451473699589,-0.9822996355862662,0.7933782589458742,Healthy
0.002,0.3579395736479348,-1.0425028129139484,0.6730987913998222,Healthy
0.003,0.5142562982489609,-1.0158864013395958,0.534516412253569,Healthy
0.004,0.6515464024537543,-1.0165275686980397,0.37513485893702975,Healthy
0.005,0.7292488407079917,-0.958166534586518,0.21306799360656614,Healthy
0.006,0.8298444577616657,-0.8832150583725777,0.0492897403243876,Healthy
0.007,0.8776655624263566,-0.8042635209238275,-0.10035411648126391,Healthy
0.008,0.9202917990921743,-0.6680849820953633,-0.23785255573342498,Healthy
0.009,0.9472184211462552,-0.5866238633336333,-0.3541156606012673,Healthy
0.01,0.9369810177550362,-0.49038278179943107,-0.4928967187694578,Healthy
0.011,0.9487651018267279,-0.35907147746534285,-0.5749663420234497,Healthy
0.012,0.9174969935047766,-0.22751357671921812,-0.6998288404838224,Healthy
0.013,0.8904408717930866,-0.10026822651545517,-0.7730344319711133,Healthy
0.014,0.8326447969630161,0.05422169955607193,-0.8836558196379032,Healthy
0.015,0.74152158682953,0.21896813816097227,-0.9392815820059099,Healthy
0.016,0.647832571467573,0.3776555301019404,-1.0055299626139154,Healthy
0.017,0.49947658695360264,0.5321116461374947,-1.0274967568952447,Healthy
0.018,0.3518513032851234,0.6843596024090327,-1.0252824936529896,Healthy
0.019,0.1754833152539559,0.8039740937616291,-0.9718268625529606,Healthy
0.02,-0.008478171186943367,0.9035495507885006,-0.8919995723674362,Healthy
0.021,-0.1792382533550059,0.9880849252940279,-0.8138193055000476,Healthy
0.022,-0.35397655410598894,0.9974125015702864,-0.6735657176667282,Healthy
0.023,-0.5006134101409921,1.021851349480303,-0.5144639298582773,Healthy
0.024,-0.6359910486837802,1.0013323939431051,-0.3752479936580512,Healthy
0.025,-0.7286248520315509,0.9360053738721495,-0.21764080926634613,Healthy
0.026,-0.8378963929496006,0.8839121592374009,-0.03994203871768988,Healthy
0.027,-0.8943637523561375,0.7968505617629597,0.1111231759871527,Healthy
0.028,-0.8961012884982679,0.6968333014864451,0.22915990964859614,Healthy
0.029,-0.945703333366689,0.5955449245569532,0.352042029205917,Healthy
0.03,-0.9512019674211772,0.4643941796605491,0.46398403971218305,Healthy
0.031,-0.9353483536183099,0.3748831856392592,0.5829586647848504,Healthy
0.032,-0.912848898821114,0.23853933846654074,0.6846559740436806,Healthy
0.033,-0.8787546281171313,0.07987006250206319,0.8035868585483656,Healthy
