time,Ia,Ib,Ic,label
0.0,0.017534681167920382,-0.894761890472636,0.9039629835625788,Healthy
0.001,0.1787175358944347,-0.9708670117345265,0.8141238771922658,Healthy
0.002,0.3516424810425036,-1.0160840287221962,0.6863868234257167,Healthy
0.003,0.489840772458954,-1.0334707013655757,0.5244151320454149,Healthy
0.004,0.6221637473998529,-0.9949908675613703,0.3693363697791608,Healthy
0.005,0.7386824595948026,-0.9581363984765682,0.19521717832053573,Healthy
0.006,0.8280601018902194,-0.8769720142230284,0.056162419386202186,Healthy
0.007,0.8841438235419988,-0.8009851001058148,-0.10256999294927453,Healthy
0.008,0.9273462638259005,-0.6915757643743661,-0.216578618947795,Healthy
0.009,0.9510875992237967,-0.6017511514840598,-0.36698724712379427,Healthy
0.01,0.9491370870086104,-0.47525705162311616,-0.4774759957414382,Healthy
0.011,0.9315025292210664,-0.357115860486262,-0.5864981489867566,Healthy
0.012,0.9222010323703715,-0.2286141943551565,-0.7004231216172778,Healthy
0.013,0.8858622354389588,-0.088438350384388,-0.7862181032965021,Healthy
0.014,0.8242209716511177,0.0561322789785591,-0.8998244812430383,Healthy
0.015,0.7494922928465845,0.21786003898504175,-0.9611406452942011,Healthy
0.016,0.6146080037617698,0.3605326119122872,-0.999240233076614,Healthy
0.017,0.4930306103576175,0.5187425460210643,-1.0286229927700423,Healthy
0.018,0.3513633397116727,0.6684792901216507,-1.0365375646325297,Healthy
0.019,0.17494703864332536,0.8027499019959767,-0.974780098895259,Healthy
0.02,0.0058911047788472275,0.9299049524318088,-0.9167342836061377,Healthy
0.021,-0.2062391238654965,0.9904682565596014,-0.8043736973340495,Healthy
0.022,-0.36207269997455344,1.0104087648881812,-0.6738751793037628,Healthy
0.023,-0.4900296804125528,1.0204509963786612,-0.515825970424494,Healthy
0.024,-0.6181320153382149,0.9868115238698864,-0.3742513637417707,Healthy
0.025,-0.7608844754519842,0.9568925872237477,-0.20642442556827414,Healthy
0.026,-0.8212347474551684,0.8714775970401726,-0.05934821784115907,Healthy
0.027,-0.8891067726192315,0.7934632565546386,0.08432281542797757,Healthy
0.028,-0.9315467410771879,0.6988612942106338,0.2338532791789267,Healthy
0.029,-0.9359812402316762,0.585209118030232,0.36073713295613336,Healthy
0.03,-0.9382053881950065,0.47058181914270525,0.4788490843239017,Healthy
0.031,-0.9488964563096729,0.3456690886572909,0.5910017387827028,Healthy
0.032,-0.9121267663668703,0.2440709085136087,0.685778307889099,Healthy
0.033,-0.8992497949439299,0.0825183716735909,0.7743991853129133,Healthy
0.034,-0.8198433119080291,-0.050479439409525484,0.8876757265424566,Healthy
0.035,-0.724470354142312,-0.20724081135163053,0.9416902298866162,Healthy
0.036,-0.62606117688078,-0.3761277403704479,1.0216180661200647,Healthy
0.037,-0.5159511085307236,-0.5177759807459328,1.0292228045181075,Healthy
0.038,-0.3510537214312647,-0.670271584050976,1.0275660113698912,Healthy
0.039,-0.18891585770623404,-0.8144643722228173,0.9924990763031503,Healthy
0.04,0.001272650017125048,-0.9097776157306481,0.9197485266436395,Healthy
