time,Ia,Ib,Ic,label
0.0,-0.033321376657889035,-1.0401793396672951,0.9951180082734039,Bearing
0.001,0.15513305972919775,-1.0743345224046728,0.9612568950012234,Bearing
0.002,0.457309391857186,-1.1789507848408907,0.6886353226592902,Bearing
0.003,0.6490596971888161,-1.0768217001159397,0.5602977596982848,Bearing
0.004,0.8714896971166118,-1.083163692484702,0.454037496328118,Bearing
0.005,0.9374830953536042,-1.0314159505821905,0.3019719795217511,Bearing
0.006,1.0204449713126544,-1.0635723259338294,0.06631571233302942,Bearing
0.007,1.127478735760933,-0.8600165380177762,-0.11270087557450925,Bearing
0.008,1.09305009629637,-0.7688619767914322,-0.36508228694096834,Bearing
0.009,1.1225716597239077,-0.6663264484488096,-0.5443226421989813,Bearing
0.01,1.0657846342418105,-0.5045393749676447,-0.74819451728979,Bearing
0.011,1.0175736353839224,-0.3006746480194765,-0.8099453205577407,Bearing
0.012,0.9517301454454103,-0.008824950687738795,-0.9244276073518765,Bearing
0.013,0.8875072491572291,0.0679559376339877,-0.9528362286978225,Bearing
0.014,0.8759573910968599,0.27450233135656726,-1.061154085082223,Bearing
0.015,0.621760185144683,0.3669428796076289,-1.1074400690210489,Bearing
0.016,0.5494355419443292,0.5957833857754078,-1.0917764463714423,Bearing
0.017,0.29219282881637454,0.6560721526988377,-1.0312463677154042,Bearing
0.018,0.22453736009225442,0.7923082289332608,-0.9637103865437914,Bearing
0.019,0.03849047179270841,0.8824569409366688,-0.8681162552893577,Bearing
0.02,-0.15871585704599148,0.9472837154975984,-0.743654561307363,Bearing
0.021,-0.3834989046865534,0.9837164576383495,-0.6417631383603893,Bearing
0.022,-0.4282488402480057,0.9525741408525115,-0.5048162707265205,Bearing
0.023,-0.6750385179350507,0.9416116043686291,-0.3986826023582629,Bearing
0.024,-0.7910761385954286,0.912225247194224,-0.16046913755547346,Bearing
0.025,-0.8242191052471268,0.8875674123430315,-0.07131393587408874,Bearing
0.026,-0.8115418655315212,0.8547836181580367,0.08737849921824627,Bearing
0.027,-0.9244471765059027,0.6997041944543239,0.19015480826140826,Bearing
0.028,-0.821873482801728,0.5629239634595846,0.343381907993662,Bearing
0.029,-0.8494452557699883,0.4306478303492739,0.42843650106840425,Bearing
0.03,-0.805493549816661,0.4454441086578142,0.5787873645627908,Bearing
0.031,-0.7329919622344085,0.20297601594263182,0.6076396913068082,Bearing
0.032,-0.655856660856138,0.056269407954573886,0.6882754076634833,Bearing
0.033,-0.695161959285273,-0.02759289190713085,0.7871100718746981,Bearing
0.034,-0.596560689653599,-0.23114118017425558,0.7652193031265913,Bearing
0.035,-0.5138116002871913,-0.18839859075791635,0.7748398550281457,Bearing
0.036,-0.4772308446524794,-0.37827065961174294,0.8284667156462832,Bearing
0.037,-0.3197053820584677,-0.488222306286304,0.7733327025785228,Bearing
0.038,-0.2801598869794899,-0.601218214008694,0.7848433876326474,Bearing
0.039,-0.15304072711602387,-0.6374370047449185,0.7898466398836269,Bearing
0.04,0.06470337825102992,-0.6962466130470039,0.708553722461943,Bearing
0.041,0.12755487142801644,-0.7680205509490323,0.6919640667778252,Bearing
0.042,0.360395100299817,-0.7900443553769307,0.5996506814886673,Bearing
0.043,0.35719083050340417,-0.8824422436872484,0.4080975264838177,Bearing
0.044,0.4533600058523225,-0.8347500955761418,0.3465466351495481,Bearing
0.045,0.6479880286233497,-0.8807754478767386,0.2757408278209547,Bearing
0.046,0.7052277739665787,-0.8456195001868945,0.18757430294806512,Bearing
0.047,0.6751516740913045,-0.7442883228029125,-0.007631212176773927,Bearing
0.048,0.6763900584177822,-0.6771678596046298,-0.01597255412174855,Bearing
0.049,0.7675105710805481,-0.6917165659584632,-0.23148861223163908,Bearing
0.05,0.8731697380148801,-0.5453247402554048,-0.36893414713530376,Bearing
0.051,0.829869438504166,-0.3912307236378496,-0.4408593861571689,Bearing
0.052,0.8735412134551532,-0.3661855399111834,-0.5902365787530774,Bearing
0.053,0.7830555760230005,-0.13093941025813333,-0.706928238957022,Bearing
0.054,0.7451546295255752,-0.09677703305246751,-0.7983521560748599,Bearing
0.055,0.8122075714668299,0.12416970932623778,-0.8861893299871,Bearing
0.056,0.7441286369673584,0.2648943475285765,-0.9319149749863848,Bearing
0.057,0.5784459027870973,0.37887993784118507,-0.9780255745122634,Bearing
0.058,0.5419595287641871,0.49228301923225903,-1.0291216434625503,Bearing
0.059,0.5251595229948665,0.6511201898441034,-0.9590858369459713,Bearing
0.06,0.27269674965950125,0.8305761538966794,-0.9011992630919431,Bearing
0.061,-0.0893555051141405,0.8430415227230875,-0.8835222326694967,Bearing
0.062,-0.16932860084348436,0.9692129801588426,-0.800725417440314,Bearing
0.063,-0.3782393935242099,1.038358466047235,-0.6655572529965829,Bearing
0.064,-0.44099250158568837,1.0091040506107944,-0.5525172076883103,Bearing
0.065,-0.6792893347905733,1.1649287530935757,-0.45839147929027646,Bearing
0.066,-0.8472081892633412,1.0343007624162432,-0.2933710155521683,Bearing
0.067,-0.8796889706296658,1.033860345050448,-0.14566937811255598,Bearing
0.068,-0.9317638804945754,0.9664915943667347,0.13352542064716263,Bearing
0.069,-1.0547299030924167,0.8025388878901313,0.33907654222737044,Bearing
0.07,-1.1173150524043378,0.6147346832765377,0.46696009745755884,Bearing
0.071,-1.1663139871859725,0.4637061126960046,0.5553391717551642,Bearing
0.072,-1.0356566233542073,0.29445937867860345,0.7490318853084436,Bearing
0.073,-1.1087094406953097,0.12350438302704876,0.9066752807470582,Bearing
0.074,-0.9816365094555126,-0.06179390261203399,1.110975291428252,Bearing
0.075,-0.9754473871173307,-0.17115978923647052,1.0557568502449723,Bearing
0.076,-0.8305777733630907,-0.43766506285333395,1.1630220277508674,Bearing
0.077,-0.6182536105712733,-0.6861639765847373,1.1943367691885491,Bearing
0.078,-0.3755464189320278,-0.7831805306651657,1.1656341888038393,Bearing
0.079,-0.1575295780427789,-0.8499911341251604,1.133788034941552,Bearing
0.08,0.028868874013115272,-0.9737594559827214,1.0902820226003307,Bearing
0.081,0.21099898708976278,-1.1204034034669692,0.9183123701166175,Bearing
0.082,0.41626402622660913,-1.181176928870449,0.82024390229078,Bearing
0.083,0.6044729056239706,-1.14940230566867,0.6451661669168964,Bearing
0.084,0.7668885464236671,-1.065837808615087,0.42555536356571594,Bearing
0.085,0.9059790826933414,-1.106454496656726,0.2024382198877415,Bearing
0.086,0.9948945582272716,-1.0362248311929534,0.08131221157412599,Bearing
0.087,1.074768405681953,-0.9402862919043125,-0.13903274669438306,Bearing
0.088,1.0874928256814782,-0.7565517891725646,-0.296206003367538,Bearing
0.089,1.1815942246418287,-0.5971678986483597,-0.40121655091038083,Bearing
0.09,1.1050201612571444,-0.39311056298510877,-0.6389672670861705,Bearing
0.091,1.0169921961603625,-0.333514154819756,-0.8341798844370749,Bearing
0.092,0.9886510296083899,-0.057563235900147156,-0.8661119844224359,Bearing
0.093,0.8950494734026586,0.10874459911975153,-1.0600024790214309,Bearing
0.094,0.7695965692403023,0.19624819077280342,-0.9777975591678709,Bearing
0.095,0.6279621327338869,0.37752659676790085,-1.0502776288912448,Bearing
0.096,0.4968422039320747,0.5417209928517548,-1.0337718396200544,Bearing
0.097,0.3580420259375266,0.7434039396676227,-1.0224122023538915,Bearing
0.098,0.23580014024639784,0.7774947459394033,-0.9919026787665864,Bearing
0.099,0.032994520174148986,0.8966188028399756,-0.8202583924549663,Bearing
0.1,-0.23124240287057846,0.8923763994185326,-0.8150793195931397,Bearing
0.101,-0.3497312638289297,0.911300260799819,-0.6042602930849117,Bearing
0.102,-0.5935321202977352,0.9440658035956954,-0.5345751488834596,Bearing
0.103,-0.6553785297265545,1.034335183941638,-0.35035662167946696,Bearing
0.104,-0.7322340830806334,0.9934752671096231,-0.23924791970136686,Bearing
0.105,-0.8290511611221822,0.7945462744224575,-0.15141671870034973,Bearing
0.106,-0.9065387094245785,0.7687832831586805,0.036347519537333894,Bearing
0.107,-0.9331933618977548,0.7293773298925549,0.14010689693600742,Bearing
0.108,-0.9267433685317332,0.5137050810906197,0.3020158992985351,Bearing
0.109,-0.8355026665965727,0.4623741531986502,0.482638082437992,Bearing
0.11,-0.763272697708134,0.3702318580318744,0.612116134220761,Bearing
0.111,-0.7970187810541015,0.08459461528884671,0.6358301241871332,Bearing
0.112,-0.6431610093662193,0.06894745404926854,0.7341768678106465,Bearing
0.113,-0.6391262874932205,-0.018236132294825184,0.8312981441347301,Bearing
0.114,-0.6742193329850894,-0.1970945148035748,0.8433253574033831,Bearing
0.115,-0.5588572260105955,-0.3417654885681527,0.8045127850412321,Bearing
0.116,-0.38496878450035615,-0.2981286658531242,0.8679876867817709,Bearing
0.117,-0.38556325041827183,-0.4540984332040472,0.8157203407400517,Bearing
0.118,-0.20006824120202688,-0.6259683085748002,0.838949606698189,Bearing
0.119,-0.04260957658683501,-0.653402675839799,0.7928022699124367,Bearing
0.12,0.002346301335508939,-0.7339023867170086,0.6750648034898395,Bearing
0.121,0.10866802820010106,-0.7745314400904744,0.6798628327273935,Bearing
0.122,0.2854891910642776,-0.8128642103458822,0.6503833916468559,Bearing
0.123,0.34753483435054644,-0.8958975988157056,0.4604185892856269,Bearing
0.124,0.4788802878715016,-0.928610938174191,0.43961526311776344,Bearing
0.125,0.5723287514126869,-0.788411665399038,0.26032119480419297,Bearing
0.126,0.6240131581497074,-0.8506208689197965,0.23441826504598878,Bearing
0.127,0.6331258980857769,-0.8187428012520533,0.10248396811103186,Bearing
0.128,0.6209059745264687,-0.6672828424620343,-0.047561866298189204,Bearing
0.129,0.7259121351441598,-0.6357895115009964,-0.16238436159266814,Bearing
0.13,0.8348261789203437,-0.4669555509680463,-0.349972739145537,Bearing
0.131,0.9002869039410298,-0.41714052801073487,-0.4220583422058978,Bearing
0.132,0.863831279001167,-0.3478247931578213,-0.5810290221266886,Bearing
0.133,0.8913907059733994,-0.2128530725642903,-0.7293731562190398,Bearing
0.134,0.8250595334562557,-0.06785647726268271,-0.7502167160835227,Bearing
0.135,0.7843060822860941,0.1401284240761556,-0.8747643265114157,Bearing
0.136,0.7113274689406703,0.2633283802952486,-0.9000739120950416,Bearing
0.137,0.6209229251209414,0.3751064490300063,-0.9530314599991063,Bearing
0.138,0.5825414698585683,0.5338489503696993,-0.9522030323761441,Bearing
0.139,0.29325636546539435,0.7325793323021023,-0.9518928020876664,Bearing
0.14,0.18135987299194675,0.7088550052321362,-0.9893301778980464,Bearing
0.141,0.08735477662375454,0.9396438038795601,-0.8939648783687937,Bearing
0.142,-0.1846320283906909,0.9796607982183823,-0.8149741005551149,Bearing
0.143,-0.33605008699267047,1.0668066673455185,-0.6825040771395421,Bearing
0.144,-0.3973049384279368,1.0488805627450748,-0.582049524533467,Bearing
0.145,-0.7046917332980794,0.9945095934774472,-0.3816023752748427,Bearing
0.146,-0.8397309937797024,1.0113697417624414,-0.2866684111528807,Bearing
0.147,-0.8975950254861662,1.0081184617036523,-0.06836230137508192,Bearing
0.148,-0.9957938227889107,0.8727478201976036,0.09834115992899578,Bearing
0.149,-1.121594923263953,0.73689331724123,0.22962898790205116,Bearing
0.15,-1.0811947219121145,0.6621357612176241,0.358611317702616,Bearing
0.151,-1.1061835298399003,0.44073453580851296,0.5914035520193123,Bearing
