time,Ia,Ib,Ic,label
0.0,0.021476514451099195,-1.0663597608001125,1.0053538924222303,Bearing
0.001,0.30183511583524825,-1.0662257725200124,0.9092959119068844,Bearing
0.002,0.3925481536578586,-1.1733705288353051,0.6558682090873825,Bearing
0.003,0.6484572343739383,-1.2004669619560087,0.5859540984789033,Bearing
0.004,0.9244205301899678,-1.0625144358287504,0.4431490291264732,Bearing
0.005,0.9676007586843273,-1.060029897927302,0.23362992145002076,Bearing
0.006,1.1035267534919135,-0.9878743385249225,0.06993588790792699,Bearing
0.007,1.0994636423868438,-0.8599067036085221,-0.1297300817879945,Bearing
0.008,1.111351840448095,-0.784881796992527,-0.37658747251117863,Bearing
0.009,1.1432084052129876,-0.7012439494353027,-0.46641460811550683,Bearing
0.01,1.0684708691123388,-0.5502441961154235,-0.6376169437061535,Bearing
0.011,1.05344725897642,-0.2909427707859892,-0.7234698730810891,Bearing
0.012,0.994955257027726,-0.1588532736758705,-0.8873640154220542,Bearing
0.013,0.8997984934603337,0.07772887410975163,-1.0045237225324348,Bearing
0.014,0.6600913216316584,0.23772440234943515,-1.0120926163888506,Bearing
0.015,0.6939621613875284,0.37818845060644435,-1.0445012703787662,Bearing
0.016,0.4863769227110282,0.5717404045970479,-1.1056968520324222,Bearing
0.017,0.3292395193153035,0.7212505732457538,-1.0542641302038906,Bearing
0.018,0.1775406762858987,0.7298816473253251,-0.8948437845208409,Bearing
0.019,-0.020515844903106394,0.9462961664832035,-0.894669543275197,Bearing
0.02,-0.18076708277884998,0.9444036504305249,-0.7922784573710207,Bearing
0.021,-0.41165175758917116,0.9851851098890649,-0.6455377582845232,Bearing
0.022,-0.5966765815246413,1.001639688410668,-0.5273697204180252,Bearing
0.023,-0.6409802624900514,0.9993662490860067,-0.39036174627840636,Bearing
0.024,-0.8154787309341712,0.8692586188838268,-0.21097813506714114,Bearing
0.025,-0.8043387452616676,0.8489018086197738,-0.13957153655106244,Bearing
0.026,-0.8647403856529848,0.777252684893159,0.04003112338289428,Bearing
0.027,-0.8915588230333835,0.6725015001957344,0.25832971577005126,Bearing
0.028,-0.8191247356384906,0.5166903905296414,0.35251221740961436,Bearing
0.029,-0.8730399841980296,0.5463619124209499,0.4866735596820985,Bearing
0.03,-0.7800134278689353,0.38621183558421435,0.5261945821575847,Bearing
0.031,-0.7622868748048391,0.23876901683154797,0.6748783281306817,Bearing
0.032,-0.7315189255577694,0.11090524037223526,0.6811783584786335,Bearing
0.033,-0.7326980953855293,-0.007923829816621115,0.7916947849198794,Bearing
0.034,-0.6689359458056132,-0.1303170445165809,0.8000768529765652,Bearing
0.035,-0.6473552518642187,-0.30545335370878257,0.8970430506133111,Bearing
0.036,-0.5034988930431524,-0.45021111398621416,0.789356824370663,Bearing
0.037,-0.3337597646753274,-0.5278940208531698,0.799965784898385,Bearing
0.038,-0.2940012325596373,-0.5760352470139702,0.7357202088611803,Bearing
0.039,-0.1468898660143789,-0.6364570498737318,0.7646258858860377,Bearing
0.04,0.052644131143825476,-0.74338702030408,0.7794281361508455,Bearing
0.041,0.13734293960813942,-0.7087470061596646,0.6178781324136888,Bearing
0.042,0.20484975427661933,-0.8279629721608187,0.6159713544673392,Bearing
0.043,0.44431484416323064,-0.8341637597309436,0.4150696792136941,Bearing
0.044,0.3734628237143608,-0.8966358670349399,0.36248133478496997,Bearing
0.045,0.5140216913559422,-0.7359899457896003,0.2705304446612048,Bearing
0.046,0.6907774801010774,-0.8117111685864108,0.16163515611229817,Bearing
0.047,0.6902220885911762,-0.7951949079092367,-0.019333655641500365,Bearing
0.048,0.6655137325733924,-0.71546423933614,-0.12309459139820328,Bearing
0.049,0.7331749385131484,-0.6453880925673092,-0.2578734665441663,Bearing
0.05,0.6981223630440097,-0.5061177083134282,-0.37746465772290805,Bearing
0.051,0.8644984072689079,-0.45721327356499786,-0.4783471547483999,Bearing
0.052,0.7793084615656962,-0.29023562253549595,-0.4845123314494951,Bearing
0.053,0.9559816674545285,-0.20555096002328255,-0.6683039188604307,Bearing
0.054,0.8924923150413485,-0.08185111298188574,-0.8908200808143532,Bearing
0.055,0.779174358504662,0.08857784666297999,-0.8318998393430448,Bearing
0.056,0.7399151408044177,0.2021587438341207,-0.978574694391447,Bearing
0.057,0.6807123339992739,0.40011057094171915,-1.0069725288642324,Bearing
0.058,0.5259468284411585,0.5204371019685311,-0.9410634181476812,Bearing
0.059,0.42708208494697747,0.6471914887255801,-0.9944604443213991,Bearing
0.06,0.2459256610435795,0.7921588715220812,-0.8600020703169198,Bearing
0.061,-0.033013457262229665,0.8360167199810343,-0.8839501261967992,Bearing
0.062,-0.17201616727950664,0.995590460317376,-0.8433401891118923,Bearing
0.063,-0.27084772290083114,0.952328525482891,-0.6837833418561288,Bearing
